,smiles,abbr,O_count,C:O,wbx_li_ebind,bp86_li_ebind,wbx_na_ebind,bp86_na_ebind,wbx_mg_ebind,bp86_mg_ebind,wbx_mol_homo,bp86_mol_homo,wbx_li_homo,bp86_li_homo,wbx_na_homo,bp86_na_homo,wbx_mg_homo,bp86_mg_homo,wbx_li_dipole,bp86_li_dipole,wbx_na_dipole,bp86_na_dipole,wbx_mg_dipole,bp86_mg_dipole,wbx_mol_abs_energy,bp86_mol_abs_energy
884,CCOCCCCOCCOCCCCOCCCOCC,2:4:2:4:3:2,5,3.4,-4.538434063248133,-5.253038670216483,-3.7075424323847983,-4.409209251207358,-13.420289330912055,-14.327746260387357,-9.0409282600924,-5.1219445851914,-12.78262976139265,-9.062180351816451,-12.757921823767251,-9.0426153659655,-16.8110848383498,-13.1617659892943,0.8771777052619304,0.5547621196748254,0.3570354088517683,0.9528613973135097,0.3736214138966782,0.5487074606713143,-1045.686733942506,-1044.863870628005
885,CCOCCCOCCCCOCCCCOCCOCC,2:3:4:4:2:2,5,3.4,-4.369001294700865,-5.276002187903941,-3.2692197512442362,-4.278707013487292,-13.404627910516865,-14.516005253353796,-9.30599436186445,-5.44350152232725,-12.80450771497285,-8.97820601755215,-12.724479031540799,-9.0617721810407,-16.72055256028845,-13.0947171365311,0.6570785541297953,1.0580110868742951,0.5192017421298704,0.9721181445451939,1.2912406139401258,1.1319955974864746,-1045.692870715341,-1044.861832094161
886,CCOCCCOCCCCOCCCOCCCOCC,2:3:4:3:3:2,5,3.4,-4.40061677320773,-5.320767116641946,-3.5332412504649255,-4.444540433061775,-13.665752850421995,-14.713045209558913,-9.2035434971512,-5.2325860768047,-12.0191055082747,-8.41079421648955,-12.66545753736735,-9.01183928947395,-16.8115202205106,-13.0392059110291,3.3502815668538286,2.652698530947361,0.737635665059621,0.9457337809090112,1.141401170810311,1.210203146977444,-1045.68606135748,-1044.860870622555
887,CCOCCCCOCCCCOCCCCOCCOCC,2:4:4:4:2:2,5,3.6,-4.491973432821396,-5.273976942859008,-3.4528521944157546,-4.246947287276271,-13.528239076222235,-14.54448035099631,-8.94239583482635,-5.1368564241988,-12.701621468098802,-9.067540994671301,-12.6335930054738,-9.00095473545395,-16.7096407948834,-13.0419814723042,1.015061809389747,1.059031016424007,0.7028063450866929,0.9117395100311053,1.2433605669607568,1.120733985625278,-1085.009239159229,-1084.153937714209
888,CCOCCCCOCCCCOCCCOCCCOCC,2:4:4:3:3:2,5,3.6,-4.235011575405224,-5.283130502328277,-3.4095460916651064,-4.365464000657084,-12.66914315440954,-13.679560397256864,-9.17178781079785,-5.3063289302902,-12.5724218118814,-8.962042454832451,-12.553428265116501,-8.907157091186601,-14.467368243993299,-11.09062583898365,0.8216200271272248,1.2222279648180863,1.1160423434707338,0.8653277781952422,7.400951620474954,5.545934953342661,-1085.012822206183,-1084.154026338075
889,CCOCCCCOCCCCOCCOCCCCOCC,2:4:4:2:4:2,5,3.6,-4.222612713725539,-5.025329796055303,-3.4129902823915472,-4.154289279373188,-13.416472798293398,-14.457210596192454,-9.04149969917845,-5.3146011913454005,-12.1739382892092,-8.5226602204301,-12.6857844419997,-8.97885909079335,-16.8087446592355,-13.0898190872221,3.1098424328156047,2.4468429152890327,1.0159201124582025,1.1529192583010854,1.208084744762349,1.5566082986075516,-1085.010174069619,-1084.154712065537
890,CCOCCCCOCCCOCCCCOCCCOCC,2:4:3:4:3:2,5,3.6,-4.464467212568707,-5.234112538782938,-3.635476588671736,-4.398950960152433,-13.493339087239292,-14.396522278722841,-9.044901122309701,-5.3630918795045,-12.693430841198749,-8.96770242292285,-12.66224659393145,-8.99687302769645,-16.47499702159725,-12.8368620517973,0.854225922437696,0.9980356953642182,0.27871565078607424,0.3832824523001529,0.9472179070414354,0.9923738119667727,-1085.008065422818,-1084.154887831605
891,CCOCCCCOCCCOCCCOCCCCOCC,2:4:3:3:4:2,5,3.6,,-5.3514856953697745,-3.6473659296607366,-4.57257800296793,-13.302865937788738,-14.406125773813983,-9.0930108510781,-5.45939297119645,,-8.6345534357557,-12.6336474282439,-8.93711682612665,-16.51837196936695,-12.8756654868786,,2.5330387387124267,0.5843565649323104,0.46082178864856965,1.018428255358295,0.738203632755149,-1085.009483307626,-1084.150177160594
892,CCOCCCOCCCCOCCCCOCCCOCC,2:3:4:4:3:2,5,3.6,-4.489927905106015,-5.173152469327761,-3.56934248804464,-4.405771243014897,-13.548343794289394,-14.327084015269065,-9.30381745106045,-5.3389825923502,-12.611007555882301,-8.8792382101253,-12.68951240175155,-8.992519206088451,-16.63347612812845,-12.957381276183751,0.5356181882228126,0.45660871738251096,0.5252337405646565,0.5975754315401752,0.7200112008553463,0.4599991774445985,-1085.012096878569,-1084.158142901047
893,CCOCCCCOCCCCOCCCCOCCCOCC,2:4:4:4:3:2,5,3.8,-4.737227288696886,-5.5729210304052685,-3.506276578795223,-4.453418201992463,-13.524557861434005,-14.624662194561097,-9.09771842069175,-5.0788961740423,-12.7323703332053,-8.96889972386505,-12.486188932657951,-8.8877281622609,-16.47565009483845,-12.8351205231541,0.6623268304474345,0.31198523573317616,0.9448711137323385,1.0999924453911438,0.8083295052580163,0.787509113026424,-1124.321608442626,-1123.435425767295
894,CCOCCCCOCCCCOCCCOCCCCOCC,2:4:4:3:4:2,5,3.8,-4.436929268966196,-5.21209986995018,-3.6687457148291287,-4.485887652845122,-13.417709628476587,-14.61593726962019,-9.01036987468125,-5.33645193354055,-11.903511544582301,-8.27288691705615,-12.581047820942251,-8.8675373145538,-16.48430331528435,-12.86959734801245,4.455593251508847,4.074190278193614,0.46648190274135504,0.48499977277633854,0.9706997184437797,1.2722383946144218,-1124.324822415185,-1123.440644046348
895,CCOCCCCOCCCCOCCCCOCCCCOCC,2:4:4:4:4:2,5,4.0,-4.3110587287083035,-5.28309868969518,-3.4939424844196765,-4.433007498628285,-13.444272115251806,-14.66383127449808,-9.022152404407901,-5.26989288570825,-11.8125166729751,-8.433352454696,-12.52129161937245,-8.8509383696733,-16.50857587074895,-12.86725716889815,3.9536806797040063,2.572777430170173,0.5159720556263089,0.5111325635039183,0.36777176959738755,0.3128275575726981,-1163.646842214083,-1162.726149981827
896,CCOCOCOCOCOCOCC,2:1:1:1:1:1:2,6,1.5,-3.572078398450685,-4.20289374528511,-2.507481896696845,-3.1129860413675488,-10.804171025363758,-11.63761535924641,-9.969163026918,-6.22822344439915,-14.104368367426298,-10.38176925843115,-13.588113970257702,-9.8086702778931,-18.1969062561762,-14.44949036401545,0.6090414313113177,0.2829732344890057,0.768753583117286,0.8564593158667618,0.9006635685606829,0.7983277666460369,-806.400273666282,-805.748589820359
897,CCOCCOCOCOCOCOCC,2:2:1:1:1:1:2,6,1.6666666666666667,-3.7187701947477763,-4.523990646695893,-2.658524558355566,-3.3735378319579468,-11.50396648424794,-12.409649344168429,-9.62621794113285,-5.85635265630585,-13.69110906267195,-9.99003415925135,-13.40114454357915,-9.62616351836275,-17.8649273585662,-14.152641364505001,1.230665836503785,0.9901811292343824,1.307623416983073,1.3096765671028723,0.7281154083870737,0.8214535096723494,-845.711687915967,-845.029559966691
898,CCOCCCOCOCOCOCOCC,2:3:1:1:1:1:2,6,1.8333333333333333,-3.8248090572342335,-4.707868928424432,-2.786333328425826,-3.6284555233251012,-11.699434712656512,-12.806127013500372,-9.7135936985284,-5.92492534663185,-13.33044936521925,-9.6294560959538,-13.1429901336098,-9.4045267871305,-17.73597260481425,-13.9641753116487,1.8569909148124923,1.7605802942818507,0.9188617400244016,0.8591043714317691,1.140444499891373,1.0956063871357118,-885.032358139723,-884.316022495446
899,CCOCOCCOCOCOCOCC,2:1:2:1:1:1:2,6,1.6666666666666667,-3.558466606249567,-4.325411761543364,-2.6708339447068283,-3.4127990867455082,-11.271850766908756,-12.17055907528993,-9.87933824486795,-5.9276736965219,-13.78275700752035,-10.02110956097845,-13.6427544314381,-9.8329428333577,-17.956058287098653,-14.20518654903655,1.225290030868449,1.0947403646862017,1.7326737072162106,1.6104286627231106,0.8901791016535902,0.9339885555281356,-845.713312910984,-845.028789481043
900,CCOCCOCCOCOCOCOCC,2:2:2:1:1:1:2,6,1.8333333333333333,-3.9546811677064397,-4.692990025603649,-3.0242082991353527,-3.722368251037551,-11.917134055314818,-12.880122045906319,-9.1588624028991,-5.4651889962121,-13.4792684300577,-9.74453304333025,-13.33583721945915,-9.59585003541705,-17.6257937067468,-13.904500744234051,1.0438001768163614,1.3698052152732576,1.283428404845011,1.5247436440875193,2.1300607238295517,1.452496720201114,-885.021853309207,-884.309698837766
901,CCOCCCOCCOCOCOCOCC,2:3:2:1:1:1:2,6,2.0,-3.91370399212974,-4.8608207358156506,-3.0944796956064238,-3.9235195236833533,-11.708433593303198,-12.73219685213553,-9.3907578262952,-5.556347136129601,-13.278448408388702,-9.54893760759085,-12.91106749882865,-9.301667751641501,-16.92779446882925,-13.4686559898882,1.9420661613709433,2.121572955544508,0.5496669469212112,0.6085378681797152,4.317387099464509,3.260893735752981,-924.34182004292,-923.59670172643
902,CCOCOCCCOCOCOCOCC,2:1:3:1:1:1:2,6,1.8333333333333333,-3.6808782701264136,-4.333498114396207,-2.8029342979170906,-3.342609634510154,-11.791182476197719,-12.569524406044366,-9.75329510931635,-6.03143070771755,-13.44430180026845,-9.699307721377151,-13.45888710265525,-9.616068094509199,-17.81913059752705,-14.01236667457225,1.797739233258199,0.918117952951758,2.083741176172877,1.2135223754075446,2.6170310110995443,1.91130713809612,-885.031614832045,-884.322911176395
903,CCOCCOCCCOCOCOCOCC,2:2:3:1:1:1:2,6,2.0,-4.175872363310191,-4.97615781283821,-3.0367707914883795,-3.881271900354477,-12.42878299082804,-13.441236746744835,-9.2818578633251,-5.52284992113305,-13.49388094382955,-9.6795794672159,-13.12239111512695,-9.3996831605916,-17.3230398366805,-13.64392452099525,2.1465264001060342,2.0779861989804034,1.6973881906835677,1.581190499735897,1.9566623960009308,1.8090866771623662,-924.337185198119,-923.593358652247
904,CCOCCCOCCCOCOCOCOCC,2:3:3:1:1:1:2,6,2.1666666666666665,-4.108978517248033,-5.032388722473115,,-3.8577418847016816,-12.535358757009817,-13.519099803910649,-9.1998427487844,-5.30129482405595,-13.20995735221785,-9.5099981155843,,-9.20814222122465,-17.2786308562789,-13.51477928754795,1.364394510897622,0.48890660782283357,,0.40115295301637566,0.9277695198673809,0.8581729000682056,-963.660045394921,-962.886807250457
905,CCOCOCOCCOCOCOCC,2:1:1:2:1:1:2,6,1.6666666666666667,-3.5077100816015445,-4.611856099054421,,-3.459463728355331,-11.279355812584981,-12.354560972940817,-10.028293366631651,-6.1670522508067505,-13.654482538394651,-10.0733826316595,,-9.768914444335051,-17.99420864893875,-14.228533917409452,1.2553868600306748,2.155276054991053,,0.11955641005843042,1.3880864090569305,1.5098071599188865,-845.716539219974,-845.027115984378
906,CCOCCOCOCCOCOCOCC,2:2:1:2:1:1:2,6,1.8333333333333333,-4.075786893419718,-4.621103479214071,-3.017227180323971,-3.456609654251224,-12.0688860720511,-12.813014963066962,-9.15937941921505,-5.68094806827355,-13.51472486477785,-9.6152517529577,-13.3567627745626,-9.4433846449819,-17.52693474486015,-13.855493039758999,0.5894318089456456,0.937311872187021,1.1695668309376057,1.4669875456535377,1.5756715412651279,1.56422257140289,-885.018767603517,-884.314429871372
907,CCOCCCOCOCCOCOCOCC,2:3:1:2:1:1:2,6,2.0,-4.319427159047336,-4.875147706407006,-3.290336202364415,-3.8346067504062376,-12.403062841778592,-13.153305558957072,-9.46594288318835,-5.5915586683843,-13.21659693017005,-9.5814007899555,-13.2958636948207,-9.457262451357401,-17.46799488484185,-13.72240215547945,0.9200688996323149,0.6516455020805367,2.5577291798423523,2.400818634619311,2.050742933936908,2.1809651069704867,-924.334758817268,-923.597614325558
908,CCOCOCCOCCOCOCOCC,2:1:2:2:1:1:2,6,1.8333333333333333,-3.9169906243150763,-4.647961636685068,-2.999616170171066,-3.5874155522324145,-12.108288182193064,-12.914218278543558,-9.2411496312903,-5.57253791023435,-13.6524416845159,-9.82975910130685,-13.36571532024405,-9.66376965250185,-17.56111224448295,-13.82444484941695,1.3676925614211886,1.2543101703401338,0.384134152308332,0.4404185445009653,2.0482000521009454,1.9650034123302578,-885.020253499048,-884.31262619212
909,CCOCCOCCOCCOCOCOCC,2:2:2:2:1:1:2,6,2.0,-4.142896721587022,-4.833520904994657,-3.1972485688020242,-3.8270375426727696,-12.585849115497695,-13.544042188255844,-9.1751892339291,-5.3415404625449,-13.2636998376916,-9.53832516742135,-13.05283881493915,-9.34370934154375,-17.3278834632194,-13.625584047471552,1.1944995623204975,1.5494552670661073,1.9898038901912969,2.0096028631057106,2.832523881528597,2.1972118147644655,-924.332809846313,-923.592206919868
910,CCOCCCOCCOCCOCOCOCC,2:3:2:2:1:1:2,6,2.1666666666666665,-4.2044474290414655,-5.098567801036552,-3.2271447271668876,-4.096925232432113,-12.598519907278387,-13.798916089377599,-9.27121821177055,-5.384017434607951,-13.1035336252873,-9.36923362072065,-13.018688526701402,-9.281068733158651,-17.10260040639045,-13.464138899969901,1.8205226142138515,1.5814472340179109,1.494030899976269,1.7806811499567987,2.6875646615804603,2.470292526153814,-963.655852347021,-962.881235137083
911,CCOCOCCCOCCOCOCOCC,2:1:3:2:1:1:2,6,2.0,-3.7682385497319046,-4.684172832316108,-3.0615362661410472,-3.753717898413015,-12.428759481506859,-13.338712763656076,-9.59242140090075,-5.7333844072649,-13.2042157499723,-9.46752114352125,-13.032103739531049,-9.3886897610314,-17.41357211474185,-13.720007553595051,1.681718050247758,2.0304505388813987,1.3806489913209794,0.8501092214895799,1.7456838584629242,1.5110836107311851,-924.340409643365,-923.598195232613
912,CCOCCOCCCOCCOCOCOCC,2:2:3:2:1:1:2,6,2.1666666666666665,-4.45240519305662,-5.249850883279578,-3.4296922817266022,-3.9674548263064935,-12.955818329217436,-13.905603006591264,-9.183733608834801,-5.4362360825189,-13.1634530951674,-9.54431167213235,-12.9821708479643,-9.3029194753538,-17.29454951653315,-13.5228066461377,2.388993608621039,2.1222257568074543,1.0071743305503693,0.8090398568862105,2.106611500028654,0.9386784588660252,-963.645416948342,-962.880617780358
913,CCOCCCOCCCOCCOCOCOCC,2:3:3:2:1:1:2,6,2.3333333333333335,-4.428963708469382,-5.443932663427404,-3.165557381391409,-4.260185116621869,-13.300440148501366,-14.435037422743335,-9.3203891845559,-5.5327820766763,-12.970578797933,-9.29685133648765,-12.97457887153535,-9.22093157219815,-16.993047370179152,-13.20108644069155,0.8011419296891522,0.8936742713616183,1.589752077026771,1.4400318183470833,2.1389191296964767,2.0449704456239783,-1002.965485213975,-1002.158481225998
914,CCOCOCOCCCOCOCOCC,2:1:1:3:1:1:2,6,1.8333333333333333,-3.7029768250467896,-4.587102169352875,-2.698242015503638,-3.4667885981580184,-11.759742749760335,-12.71500359838683,-9.8473104446641,-6.07181240313175,-13.67385704455025,-9.8972705476159,-13.2904214178107,-9.56461136537965,-17.801579254169802,-14.05106126411335,2.3184095881383477,1.9988436107603715,1.2354663690833376,1.2067035453024924,1.7069578943388861,1.3246139016572547,-885.034203810485,-884.320634144523
915,CCOCCOCOCCCOCOCOCC,2:2:1:3:1:1:2,6,2.0,-3.9795909470849438,-4.852977768256096,-2.858173441090912,-3.6845368836729904,-12.247947728610598,-13.244811069638672,-9.7000424287735,-5.7663918173305495,-13.2914010276725,-9.6282043722415,-13.19705915570415,-9.477807047070149,-17.6176302912318,-13.85225488493805,2.651928233967914,1.8883010877094673,1.932097665964714,1.1120908835920376,1.8979968082815768,2.1992380628978117,-924.343932890293,-923.599331946685
916,CCOCCCOCOCCCOCOCOCC,2:3:1:3:1:1:2,6,2.1666666666666665,-4.193751356371649,-4.945460364713654,-2.8973580595411477,-3.7089026802823355,-12.710508743850369,-13.55446920900431,-9.448854133376951,-5.59207568470025,-13.29355072709145,-9.5736183338312,-13.05071632690525,-9.32683828281275,-17.1207504002188,-13.385606842715601,1.8046619802102546,1.4838485786239277,1.3274754159230104,1.581930318289003,2.1302345635871744,2.1137160708820715,-963.660149693843,-962.891155094315
917,CCOCOCCOCCCOCOCOCC,2:1:2:3:1:1:2,6,2.0,-3.862664352836873,-4.805532837352075,,-3.718122151964053,-12.315016268021282,-13.36448739221305,-9.529862426670801,-5.65297476444215,-13.3902872009442,-9.7610503540556,,-9.5531553722736,-17.407123016485002,-13.70520456012785,1.71811318531286,1.5995735173958132,,0.9345351945685534,1.7876754569526643,1.6754491129607585,-924.346129838052,-923.601003924599
918,CCOCCOCCOCCCOCOCOCC,2:2:2:3:1:1:2,6,2.1666666666666665,-4.357723320532386,-5.11238932635024,-3.280541813772288,-3.9682550780125894,-12.931838670025172,-13.937047134986642,-9.07268394644575,-5.4045620303207,-13.293577938476501,-9.4421873440397,-12.988701580376299,-9.2401155986584,-17.203282531075452,-13.5482220797744,1.9026559907198823,1.3920900294738343,1.6192068080354565,1.5176413757720126,2.2667244513801736,2.091073238596836,-963.649104296065,-962.8791771356
919,CCOCCCOCCOCCCOCOCOCC,2:3:2:3:1:1:2,6,2.3333333333333335,-4.501611160540051,-5.343359356262226,-3.464090362234856,-4.1479885178559925,-12.945858516100998,-13.949440463089559,-9.21565256349845,-5.3430643001077005,-13.143452727155651,-9.2641704630426,-12.8166167813201,-8.9912402709911,-16.91484184954545,-13.20767159587365,1.939721445229229,1.8357149442258835,1.7223741887172714,1.6896047605261706,1.4819263114904442,1.216104058891304,-1002.967790735208,-1002.168588378099
920,CCOCOCCCOCCCOCOCOCC,2:1:3:3:1:1:2,6,2.1666666666666665,-4.2260356507285906,-4.935521256669745,-3.0396003413225117,-3.7813315602616058,,-13.454573649974918,-9.6655383925301,-5.717873917786401,-13.3160545425278,-9.73370291208035,-12.962959610119,-9.3636552867854,,-13.4890645286757,2.5478324378862225,2.5244197620896234,0.9967197573492435,1.062712802430007,,1.0708307682159592,-963.657272601948,-962.889256514821
921,CCOCCOCCCOCCCOCOCOCC,2:2:3:3:1:1:2,6,2.3333333333333335,-4.28414967822755,-5.153567269866471,-3.149186773422116,-4.0734282119592535,-12.98590180993051,-14.137898092474643,-9.312960476437251,-5.4726449157158,-13.05555995344415,-9.4077921533365,-12.74268344813925,-9.11415409726195,-17.08796068123355,-13.430478416663052,2.3927087110009095,2.274957293231203,0.8767054212537384,0.4580080722987023,2.2768191903366977,2.0718225325150508,-1002.973927396718,-1002.168943544007
922,CCOCCCOCCCOCCCOCOCOCC,2:3:3:3:1:1:2,6,2.5,-4.5821732541007805,-5.147873403060657,,-4.04646616343598,-12.490651856576733,-13.380606443126453,-9.163515549742652,-5.5224961731274,-12.91884995495295,-8.99284574270905,,-9.067731474366651,-14.5807308741116,-11.45389782940115,1.4730402791157295,1.647370198043454,,0.716585004536992,7.378114860982822,5.753207913143406,-1042.283586275214,-1041.459254141369
923,CCOCCOCOCOCCOCOCC,2:2:1:1:2:1:2,6,1.8333333333333333,-4.023912530010421,-4.7775703348415846,-3.0007630330655957,-3.6879682019134634,,-13.074492535059107,-9.3527707327654,-5.528428255068301,-13.42090000912545,-9.7610503540556,-13.341197862314,-9.62044912750225,,-13.90172518295895,0.6690381949750029,0.33944362858013005,0.9682681176619123,0.5649053663130775,,0.7492471177006782,-885.019924526378,-884.307648279121
924,CCOCCCOCOCOCCOCOCC,2:3:1:1:2:1:2,6,2.0,-4.049814532598248,-4.969088046622346,-2.8728131605712406,-3.798036992931884,-12.389739095066034,-13.373245291633793,-9.628041103931201,-5.69286665492545,-13.188269878333,-9.45195623127265,-13.0738732155828,-9.3442263578597,-17.45346400522515,-13.639761179082601,0.6217860980971334,0.5093870523438889,1.6683336454110576,0.9842720673073981,1.076485555196244,0.920871679605483,-924.341996196983,-923.597061903652
925,CCOCOCCOCOCCOCOCC,2:1:2:1:2:1:2,6,1.8333333333333333,-3.64373772880208,-4.366278052544658,,-3.4321560212883924,-11.90676948696273,-12.820621400245727,-9.37173706814525,-5.68584611758255,-13.312707542166649,-9.6925320864997,,-9.5442300379772,-17.5813303035751,-13.9640664661085,2.6678291881023593,2.599394523361581,,1.1490654851476203,1.2415329919398148,1.2693002131775053,-885.02247844858,-884.312059636745
926,CCOCCOCCOCOCCOCOCC,2:2:2:1:2:1:2,6,2.0,-3.9610681142876274,-4.7053520350127656,-2.9969386926277366,-3.704457939042186,-12.389547768332704,-13.272494440323499,-9.307382142502,-5.5503606314186,-13.193984269193502,-9.4961203092088,-13.103751316367699,-9.3963633716155,-17.31767919382565,-13.5330925496866,1.772972905037523,1.4863453259139066,1.5990135589207823,1.1785855914703414,1.3631213096415635,1.2613137146815094,-924.33354829968,-923.593685504626
927,CCOCCCOCCOCOCCOCOCC,2:3:2:1:2:1:2,6,2.1666666666666665,-4.084267570997326,-4.9348325069368,-3.0451162983117683,-3.8654199260636233,-12.752294445330335,-13.738783878216054,-9.2999806457684,-5.452617336319,-13.011695200743551,-9.3695873687263,-13.001572565504949,-9.1640325660586,-17.065456865797202,-13.33300723541395,1.7999334659989896,1.2044521667838206,0.955129682673562,1.5112610029826499,1.2771375155233242,1.6468584171298764,-963.653956516522,-962.881377438675
928,CCOCOCCCOCOCCOCOCC,2:1:3:1:2:1:2,6,2.0,-3.7016834949354234,-4.474112827399949,-2.6162475390992768,-3.361252076589153,-11.42644074675627,-12.384249683229427,-9.731308310195951,-5.8532233470251,-13.402369055906401,-9.60629920727625,-12.9590411706718,-9.4306497167785,-16.796744438428448,-13.28745537684025,1.3050131770334854,1.48945375811677,0.8713001669954884,0.8301474141333294,4.072765696192858,3.7036328099804887,-924.349271049099,-923.605765319179
929,CCOCCOCCCOCOCCOCOCC,2:2:3:1:2:1:2,6,2.1666666666666665,-3.880345759109332,-4.934023377179983,-2.9981980075936008,-3.9616847175348084,-12.776988810048351,-13.757353819310083,-9.17625047794605,-5.43544695235245,-13.0297907718018,-9.39143811092145,-12.86644082734665,-9.3361717878849,-17.156261257709048,-13.47303702288125,1.5695901293923924,1.1572777105113201,1.6705069873572103,1.2560024387503939,1.87060262724749,1.3965231844510086,-963.651130070198,-962.878671908725
930,CCOCCCOCCCOCOCCOCOCC,2:3:3:1:2:1:2,6,2.3333333333333335,-4.288693389611581,-4.962853567558341,-3.205867512813711,-3.929001142121706,-13.114216306617891,-13.94960300965613,-9.381723646458601,-5.3605340093098,-13.0824175904885,-9.298783344826202,-12.57076191739335,-9.0663981164992,-16.74068898522545,-13.1047309262295,1.6827587908876165,1.4175908094961782,1.7341124149306244,1.6637689003520832,1.5742471523339165,1.6425672738238672,-1002.96785824015,-1002.171666109574
931,CCOCCOCOCCOCCOCOCC,2:2:1:2:2:1:2,6,2.0,-4.017935112497071,-4.830155244781054,-2.805928539914021,-3.7305043675005436,-12.337389043976145,-13.401865871208429,-9.38104336183235,-5.5350134102504,-13.03754601654105,-9.4447996370045,-13.037083422995199,-9.40014575413745,-17.41825247297045,-13.63782917074405,1.536286353310497,1.1061649447645105,0.7012571930929218,0.9341775207318103,2.0834204112762182,1.9113126637618947,-924.337430265605,-923.591828234471
932,CCOCCCOCOCCOCCOCOCC,2:3:1:2:2:1:2,6,2.1666666666666665,-4.068230398745072,-4.896062189556687,-3.2269888851151336,-3.915927017060312,-12.823912789495807,-13.721178098228847,-9.39579193252945,-5.6237769482835,-13.00402159015945,-9.3542401475581,-12.77696979330225,-9.09282037138275,-17.20094235196115,-13.4111311218925,2.5152448386594077,1.6245702327214886,0.8456825914466031,0.7716179909225637,1.842098178999673,1.851132187078513,-963.649634473323,-962.880359485409
933,CCOCOCCOCCOCCOCOCC,2:1:2:2:2:1:2,6,2.0,-4.139016834953509,-4.8618822309763345,,-3.779951038573927,-12.649769302381173,-13.593982750728173,-8.9996213775865,-5.3520984799443,-13.39635533981035,-9.61380954955005,,-9.4671673955156,-17.33944830186565,-13.6944560630331,3.0158529214972343,3.3767901788497268,,2.245029554067926,1.7942690075576297,1.7364641817826278,-924.331016277603,-923.589291796866
934,CCOCCOCCOCCOCCOCOCC,2:2:2:2:2:1:2,6,2.1666666666666665,-4.5314564046529995,-5.125690147291607,-3.564231781540002,-4.241222302596725,-13.22816205784693,-14.1325864557366,-9.17793758381915,-5.465134573442,-13.0846489240626,-9.4087717631983,-13.005409370797,-9.30365418275015,-17.0974030318459,-13.4311587012893,3.3235707434061905,3.087102031449208,0.6639322675352324,0.6856714674771381,1.6152805798798402,1.7315013933782577,-963.635030025973,-962.868101773483
935,CCOCCCOCCOCCOCCOCOCC,2:3:2:2:2:1:2,6,2.3333333333333335,-4.057157513434504,-4.958526144520874,-3.356294779383461,-4.020067448873306,-13.157201519046794,-14.054077202403278,-9.20563877380005,-5.4555561659044,-12.91221037700075,-9.26800726833465,-12.67715843293885,-8.96449147948695,-16.899576262532403,-13.225277362001,1.7021105364231701,2.483185545896547,1.3848955560527463,1.81348971089251,1.735099348973998,1.5878890827359893,-1002.962254405989,-1002.164368346464
936,CCOCOCCCOCCOCCOCOCC,2:1:3:2:2:1:2,6,2.1666666666666665,,-4.763851672214514,-2.9385723802115535,-3.7424567084162845,-12.702686504766461,-13.695989678930346,-9.36302942492925,-5.54059174418565,,-9.4505684506351,-13.10203699910955,-9.25108178683355,-17.211690849055902,-13.490425097928199,,3.0375545564035984,0.5034917782743868,0.7278671488357198,1.3941695661401867,1.4186933001104902,-963.658151708907,-962.883922845741
937,CCOCCOCCCOCCOCCOCOCC,2:2:3:2:2:1:2,6,2.3333333333333335,-4.657072757017886,-5.310699296140228,-3.5638312443443283,-4.215696569361171,-13.44845124857602,-14.421998723286379,-9.05412578184165,-5.0616441559206,-12.99166762134675,-9.337450722982249,-12.86752928274865,-9.2309725732816,-16.947305031910098,-13.2775776440671,1.2759963889657795,1.9114833491938552,0.5374777239057187,0.6510502448572648,2.090636693468489,1.8801388502711125,-1002.951273490491,-1002.156184157197
938,CCOCCCOCCCOCCOCCOCOCC,2:3:3:2:2:1:2,6,2.5,-4.622954738733824,-5.418788910170406,-3.5741400618644548,-4.4645824537401495,-13.426393376736087,-14.540834022765921,-9.24966679481095,-5.4900602021477996,-13.01185846905385,-9.255653299521951,-12.690736914078801,-8.918041645206602,-16.796499535963,-13.0872612170274,3.25245684907758,3.5369111531654327,1.3196103880372976,1.15435870276302,1.4683948519264718,1.285999160850212,-1042.276400266456,-1041.443065806947
939,CCOCCOCOCCCOCCOCOCC,2:2:1:3:2:1:2,6,2.1666666666666665,-3.9203933277640317,-4.8858397082512965,-3.1764749802459846,-3.9013284450447827,-12.776645077843568,-13.735281551274966,-9.27704144817125,-5.45171936061235,-13.07640387439245,-9.48787525953865,-12.9772183758852,-9.3854243948254,-17.343992603169,-13.5096907585436,2.2836718835896592,1.3536727915958102,1.1176648144034642,1.415955705328804,0.8598821524408493,1.148439351395339,-963.651878652251,-962.880757814646
940,CCOCCCOCOCCCOCCOCOCC,2:3:1:3:2:1:2,6,2.3333333333333335,-4.198315754292707,-4.8408667861585855,,-2.1820244054797513,-12.957660236337688,-13.823485571425408,-9.25734040539505,-5.511693253262551,-12.95749012172395,-9.3393827313208,,-8.16795981630335,-16.927005338662802,-13.22579437831695,1.5400823879686538,1.590784636120255,,10.765036135179109,1.6093629359706187,1.4673188138094577,-1002.971513295773,-1002.175284951799
941,CCOCOCCOCCCOCCOCOCC,2:1:2:3:2:1:2,6,2.1666666666666665,-3.7059580526438367,-4.7558015405411425,-3.031622840433556,-3.8205603039350535,-12.693519726941304,-13.777701066399459,-9.39388713557595,-5.6717778315117,-13.0501448878192,-9.4578611018285,-13.03194047122075,-9.3713288973695,-17.34717633521985,-13.5767940340769,2.554969973115356,1.2493464160154597,0.6109450590909833,0.7029474043267357,0.6519892331499312,0.6827676827349977,-963.658852697141,-962.883982759168
